Year,Trade Flow,Reporter,Reporter ISO,Partner,Partner ISO,Trade Value (US$)
2017,M,Ethiopia,ETH,Pakistan,PAK,37457164
2017,M,Ethiopia,ETH,Poland,POL,36149120
2017,M,Ethiopia,ETH,Romania,ROU,94948581
2017,M,Ethiopia,ETH,Rwanda,RWA,30815
2017,M,Ethiopia,ETH,Saudi Arabia,SAU,461587904
2017,M,Ethiopia,ETH,India,IND,1132923149
2017,M,Ethiopia,ETH,Singapore,SGP,21433862
2017,M,Ethiopia,ETH,Slovakia,SVK,1326477
2017,M,Ethiopia,ETH,Viet Nam,VNM,43199280
2017,M,Ethiopia,ETH,South Africa,ZAF,209487649
2017,M,Ethiopia,ETH,Spain,ESP,139696853
2017,M,Ethiopia,ETH,Sudan,SDN,92533867
2017,M,Ethiopia,ETH,Sweden,SWE,50316027
2017,M,Ethiopia,ETH,Switzerland,CHE,61684320
2017,M,Ethiopia,ETH,Thailand,THA,198729694
2017,M,Ethiopia,ETH,United Arab Emirates,ARE,272971800
2017,M,Ethiopia,ETH,Turkey,TUR,611728844
2017,M,Ethiopia,ETH,Egypt,EGY,178661291
2017,M,Ethiopia,ETH,United Kingdom,GBR,201662711
2017,M,Ethiopia,ETH,United Rep. of Tanzania,TZA,2581223
2017,M,Ethiopia,ETH,USA,USA,1260288174
2017,M,Ethiopia,ETH,Algeria,DZA,21739392
2017,M,Ethiopia,ETH,Afghanistan,AFG,875
2017,M,Ethiopia,ETH,Albania,ALB,1696
2017,M,Ethiopia,ETH,Andorra,AND,295200
2017,M,Ethiopia,ETH,Angola,AGO,5497
2017,M,Ethiopia,ETH,Azerbaijan,AZE,438
2017,M,Ethiopia,ETH,Argentina,ARG,4604112
2017,M,Ethiopia,ETH,Bahamas,BHS,56
2017,M,Ethiopia,ETH,Austria,AUT,64343733
2017,M,Ethiopia,ETH,Armenia,ARM,540
2017,M,Ethiopia,ETH,Bangladesh,BGD,8910368
2017,M,Ethiopia,ETH,Bhutan,BTN,549
2017,M,Ethiopia,ETH,Bolivia (Plurinational State of),BOL,48
2017,M,Ethiopia,ETH,Bosnia Herzegovina,BIH,191258
2017,M,Ethiopia,ETH,Botswana,BWA,1877
2017,M,Ethiopia,ETH,Bulgaria,BGR,38167019
2017,M,Ethiopia,ETH,Myanmar,MMR,818807
2017,M,Ethiopia,ETH,Burundi,BDI,4760
2017,M,Ethiopia,ETH,Cambodia,KHM,417569
2017,M,Ethiopia,ETH,Belarus,BLR,3181050
2017,M,Ethiopia,ETH,Cameroon,CMR,441183
2017,M,Ethiopia,ETH,Cabo Verde,CPV,5182
2017,M,Ethiopia,ETH,Central African Rep.,CAF,368
2017,M,Ethiopia,ETH,Chad,TCD,8272
2017,M,Ethiopia,ETH,Chile,CHL,1318373
2017,M,Ethiopia,ETH,Congo,COG,155884
2017,M,Ethiopia,ETH,Christmas Isds,CXR,184602
2017,M,Ethiopia,ETH,Colombia,COL,1468159
2017,M,Ethiopia,ETH,Comoros,COM,529
2017,M,Ethiopia,ETH,Dem. Rep. of the Congo,COD,97929
2017,M,Ethiopia,ETH,Costa Rica,CRI,392706
2017,M,Ethiopia,ETH,Croatia,HRV,147812
2017,M,Ethiopia,ETH,Cuba,CUB,668791
2017,M,Ethiopia,ETH,Cyprus,CYP,5856428
2017,M,Ethiopia,ETH,Czechia,CZE,22818792
2017,M,Ethiopia,ETH,Benin,BEN,84
2017,M,Ethiopia,ETH,Dominica,DMA,17683
2017,M,Ethiopia,ETH,Ecuador,ECU,241367
2017,M,Ethiopia,ETH,El Salvador,SLV,13403
2017,M,Ethiopia,ETH,Equatorial Guinea,GNQ,29336
2017,M,Ethiopia,ETH,Dominican Rep.,DOM,34780
2017,M,Ethiopia,ETH,Estonia,EST,69628
2017,M,Ethiopia,ETH,Georgia,GEO,317334
2017,M,Ethiopia,ETH,State of Palestine,PSE,1896
2017,M,Ethiopia,ETH,Gabon,GAB,273195
2017,M,Ethiopia,ETH,Djibouti,DJI,308075
2017,M,Ethiopia,ETH,French Polynesia,PYF,748
2017,M,Ethiopia,ETH,Gibraltar,GIB,5177
2017,M,Ethiopia,ETH,Grenada,GRD,319
2017,M,Ethiopia,ETH,Guatemala,GTM,273264
2017,M,Ethiopia,ETH,Guinea,GIN,6163
2017,M,Ethiopia,ETH,Holy See (Vatican City State),VAT,7069
2017,M,Ethiopia,ETH,Honduras,HND,921
2017,M,Ethiopia,ETH,Haiti,HTI,398393
2017,M,Ethiopia,ETH,"China, Hong Kong SAR",HKG,17672247
2017,M,Ethiopia,ETH,Hungary,HUN,13208652
2017,M,Ethiopia,ETH,Iceland,ISL,474555
2017,M,Ethiopia,ETH,Iran,IRN,9849148
2017,M,Ethiopia,ETH,Iraq,IRQ,576
2017,M,Ethiopia,ETH,Jamaica,JAM,7978
2017,M,Ethiopia,ETH,Côte d'Ivoire,CIV,704216
2017,M,Ethiopia,ETH,Kazakhstan,KAZ,6744
2017,M,Ethiopia,ETH,Jordan,JOR,5187421
2017,M,Ethiopia,ETH,Kenya,KEN,38009228
2017,M,Ethiopia,ETH,Dem. People's Rep. of Korea,PRK,4413907
2017,M,Ethiopia,ETH,Kuwait,KWT,889505345
2017,M,Ethiopia,ETH,Lesotho,LSO,243873
2017,M,Ethiopia,ETH,Latvia,LVA,276179
2017,M,Ethiopia,ETH,Liberia,LBR,161
2017,M,Ethiopia,ETH,Libya,LBY,114
2017,M,Ethiopia,ETH,Lithuania,LTU,2383546
2017,M,Ethiopia,ETH,Malawi,MWI,258200
2017,M,Ethiopia,ETH,Madagascar,MDG,113683
2017,M,Ethiopia,ETH,Luxembourg,LUX,25183339
2017,M,Ethiopia,ETH,Mauritius,MUS,291601
2017,M,Ethiopia,ETH,Mali,MLI,6507837
2017,M,Ethiopia,ETH,Malta,MLT,1028289
2017,M,Ethiopia,ETH,Mauritania,MRT,354225
2017,M,Ethiopia,ETH,Mongolia,MNG,218411
2017,M,Ethiopia,ETH,Rep. of Moldova,MDA,4348
2017,M,Ethiopia,ETH,Mozambique,MOZ,22486
2017,M,Ethiopia,ETH,Oman,OMN,37085360
2017,M,Ethiopia,ETH,Namibia,NAM,454332
2017,M,Ethiopia,ETH,Nepal,NPL,153
2017,M,Ethiopia,ETH,New Zealand,NZL,4988228
2017,M,Ethiopia,ETH,Nicaragua,NIC,7228
2017,M,Ethiopia,ETH,Niger,NER,501339
2017,M,Ethiopia,ETH,Panama,PAN,25413
2017,M,Ethiopia,ETH,Peru,PER,131425
2017,M,Ethiopia,ETH,Philippines,PHL,9063813
2017,M,Ethiopia,ETH,Portugal,PRT,14201171
2017,M,Ethiopia,ETH,Qatar,QAT,4330020
2017,M,Ethiopia,ETH,Sao Tome and Principe,STP,42091
2017,M,Ethiopia,ETH,Russian Federation,RUS,53551661
2017,M,Ethiopia,ETH,Saint Vincent and the Grenadines,VCT,149
2017,M,Ethiopia,ETH,Senegal,SEN,1559708
2017,M,Ethiopia,ETH,Serbia,SRB,7032283
2017,M,Ethiopia,ETH,Seychelles,SYC,107
2017,M,Ethiopia,ETH,Sierra Leone,SLE,11257
2017,M,Ethiopia,ETH,Slovenia,SVN,2353244
2017,M,Ethiopia,ETH,Somalia,SOM,1868643
2017,M,Ethiopia,ETH,Zimbabwe,ZWE,42391
2017,M,Ethiopia,ETH,South Sudan,SSD,5309
2017,M,Ethiopia,ETH,Suriname,SUR,328917
2017,M,Ethiopia,ETH,Eswatini,SWZ,4654175
2017,M,Ethiopia,ETH,Syria,SYR,118157
2017,M,Ethiopia,ETH,Togo,TGO,26231
2017,M,Ethiopia,ETH,Trinidad and Tobago,TTO,31184
2017,M,Ethiopia,ETH,Tunisia,TUN,2031273
2017,M,Ethiopia,ETH,Turkmenistan,TKM,3657417
2017,M,Ethiopia,ETH,Turks and Caicos Isds,TCA,128040
2017,M,Ethiopia,ETH,Uganda,UGA,239795
2017,M,Ethiopia,ETH,North Macedonia,MKD,1951
2017,M,Ethiopia,ETH,Ukraine,UKR,126605379
2017,M,Ethiopia,ETH,Burkina Faso,BFA,18336
2017,M,Ethiopia,ETH,Uruguay,URY,240316
2017,M,Ethiopia,ETH,Uzbekistan,UZB,1499177
2017,M,Ethiopia,ETH,Venezuela,VEN,81092
2017,M,Ethiopia,ETH,Yemen,YEM,3968792
2017,M,Ethiopia,ETH,Zambia,ZMB,415559
2018,M,Ethiopia,ETH,Argentina,ARG,9377609
2018,M,Ethiopia,ETH,Australia,AUS,8678620
2018,M,Ethiopia,ETH,Bahrain,BHR,39328535
2018,M,Ethiopia,ETH,Bangladesh,BGD,13547790
2018,M,Ethiopia,ETH,Botswana,BWA,26336
2018,M,Ethiopia,ETH,Belgium,BEL,209618264
2018,M,Ethiopia,ETH,Brazil,BRA,83245528
2018,M,Ethiopia,ETH,Myanmar,MMR,1465141
2018,M,Ethiopia,ETH,Canada,CAN,74533183
2018,M,Ethiopia,ETH,Sri Lanka,LKA,14030589
2018,M,Ethiopia,ETH,China,CHN,4239239187
2018,M,Ethiopia,ETH,Czechia,CZE,18535114
2018,M,Ethiopia,ETH,Denmark,DNK,44601867
2018,M,Ethiopia,ETH,Djibouti,DJI,577851
2018,M,Ethiopia,ETH,France,FRA,188172224
2018,M,Ethiopia,ETH,Germany,DEU,318190877
2018,M,Ethiopia,ETH,Ghana,GHA,179215
2018,M,Ethiopia,ETH,Greece,GRC,6596644
2018,M,Ethiopia,ETH,"China, Hong Kong SAR",HKG,32231033
2018,M,Ethiopia,ETH,Indonesia,IDN,285734054
2018,M,Ethiopia,ETH,Ireland,IRL,38453835
2018,M,Ethiopia,ETH,Israel,ISR,21583875
2018,M,Ethiopia,ETH,Italy,ITA,409642409
2018,M,Ethiopia,ETH,Japan,JPN,492325428
2018,M,Ethiopia,ETH,Jordan,JOR,4645541
2018,M,Ethiopia,ETH,Dem. People's Rep. of Korea,PRK,1973949
2018,M,Ethiopia,ETH,Kuwait,KWT,1072496646
2018,M,Ethiopia,ETH,Rep. of Korea,KOR,185041271
2018,M,Ethiopia,ETH,Luxembourg,LUX,13343617
2018,M,Ethiopia,ETH,Malaysia,MYS,367234638
2018,M,Ethiopia,ETH,Mexico,MEX,8660543
2018,M,Ethiopia,ETH,"Other Asia, nes",S19,60281065
2018,M,Ethiopia,ETH,Netherlands,NLD,231862316
2018,M,Ethiopia,ETH,Pakistan,PAK,103880401
2018,M,Ethiopia,ETH,Philippines,PHL,8177703
2018,M,Ethiopia,ETH,Poland,POL,29936117
2018,M,Ethiopia,ETH,Portugal,PRT,9843485
2018,M,Ethiopia,ETH,Romania,ROU,132655591
2018,M,Ethiopia,ETH,Saudi Arabia,SAU,217102628
2018,M,Ethiopia,ETH,India,IND,1285870841
2018,M,Ethiopia,ETH,Viet Nam,VNM,36046013
2018,M,Ethiopia,ETH,South Africa,ZAF,226921456
2018,M,Ethiopia,ETH,South Sudan,SSD,11715
2018,M,Ethiopia,ETH,Spain,ESP,64328976
2018,M,Ethiopia,ETH,Sudan,SDN,68190424
2018,M,Ethiopia,ETH,Eswatini,SWZ,936295
2018,M,Ethiopia,ETH,Sweden,SWE,34808219
2018,M,Ethiopia,ETH,Switzerland,CHE,47031662
2018,M,Ethiopia,ETH,Thailand,THA,163405077
2018,M,Ethiopia,ETH,United Arab Emirates,ARE,425029734
2018,M,Ethiopia,ETH,Turkey,TUR,639480301
2018,M,Ethiopia,ETH,Uganda,UGA,786362
2018,M,Ethiopia,ETH,Egypt,EGY,279002587
2018,M,Ethiopia,ETH,United Kingdom,GBR,312380827
2018,M,Ethiopia,ETH,USA,USA,1601304420
2018,M,Ethiopia,ETH,Yemen,YEM,1948815
2018,M,Ethiopia,ETH,Algeria,DZA,2170782
2018,M,Ethiopia,ETH,Afghanistan,AFG,221
2018,M,Ethiopia,ETH,Albania,ALB,28443
2018,M,Ethiopia,ETH,Andorra,AND,6605
2018,M,Ethiopia,ETH,Angola,AGO,718
2018,M,Ethiopia,ETH,Antigua and Barbuda,ATG,21438
2018,M,Ethiopia,ETH,Azerbaijan,AZE,25077
2018,M,Ethiopia,ETH,Austria,AUT,38965159
2018,M,Ethiopia,ETH,Bahamas,BHS,129
2018,M,Ethiopia,ETH,Armenia,ARM,2759
2018,M,Ethiopia,ETH,Bosnia Herzegovina,BIH,84498
2018,M,Ethiopia,ETH,Belize,BLZ,42105
2018,M,Ethiopia,ETH,Brunei Darussalam,BRN,56955
2018,M,Ethiopia,ETH,Bulgaria,BGR,19201817
2018,M,Ethiopia,ETH,Belarus,BLR,3471018
2018,M,Ethiopia,ETH,Cambodia,KHM,336974
2018,M,Ethiopia,ETH,Cameroon,CMR,93765
2018,M,Ethiopia,ETH,Cayman Isds,CYM,2999
2018,M,Ethiopia,ETH,Central African Rep.,CAF,481
2018,M,Ethiopia,ETH,Cabo Verde,CPV,79543
2018,M,Ethiopia,ETH,Chad,TCD,1107
2018,M,Ethiopia,ETH,Chile,CHL,1337970
2018,M,Ethiopia,ETH,Christmas Isds,CXR,360
2018,M,Ethiopia,ETH,Dem. Rep. of the Congo,COD,48501
2018,M,Ethiopia,ETH,Costa Rica,CRI,212034
2018,M,Ethiopia,ETH,Colombia,COL,1251301
2018,M,Ethiopia,ETH,Comoros,COM,14979
2018,M,Ethiopia,ETH,Cyprus,CYP,5081804
2018,M,Ethiopia,ETH,Congo,COG,12594
2018,M,Ethiopia,ETH,Croatia,HRV,342353
2018,M,Ethiopia,ETH,Cuba,CUB,38634
2018,M,Ethiopia,ETH,Benin,BEN,19591
2018,M,Ethiopia,ETH,Dominican Rep.,DOM,29822
2018,M,Ethiopia,ETH,Ecuador,ECU,23273
2018,M,Ethiopia,ETH,El Salvador,SLV,30134
2018,M,Ethiopia,ETH,Equatorial Guinea,GNQ,1195
2018,M,Ethiopia,ETH,Estonia,EST,548282
2018,M,Ethiopia,ETH,Eritrea,ERI,120715
2018,M,Ethiopia,ETH,Finland,FIN,10525598
2018,M,Ethiopia,ETH,Georgia,GEO,1952503
2018,M,Ethiopia,ETH,Gabon,GAB,4
2018,M,Ethiopia,ETH,Fr. South Antarctic Terr.,ATF,219
2018,M,Ethiopia,ETH,Gambia,GMB,5118
2018,M,Ethiopia,ETH,Gibraltar,GIB,17634
2018,M,Ethiopia,ETH,Guatemala,GTM,184851
2018,M,Ethiopia,ETH,Guinea,GIN,45
2018,M,Ethiopia,ETH,Haiti,HTI,857
2018,M,Ethiopia,ETH,Honduras,HND,16433
2018,M,Ethiopia,ETH,Grenada,GRD,2184
2018,M,Ethiopia,ETH,Hungary,HUN,11860631
2018,M,Ethiopia,ETH,Iceland,ISL,392884
2018,M,Ethiopia,ETH,Iran,IRN,11437280
2018,M,Ethiopia,ETH,Iraq,IRQ,3316538
2018,M,Ethiopia,ETH,Jamaica,JAM,49137
2018,M,Ethiopia,ETH,Côte d'Ivoire,CIV,378302
2018,M,Ethiopia,ETH,Kazakhstan,KAZ,540248
2018,M,Ethiopia,ETH,Kenya,KEN,40148127
2018,M,Ethiopia,ETH,Lao People's Dem. Rep.,LAO,199195
2018,M,Ethiopia,ETH,Lithuania,LTU,1874470
2018,M,Ethiopia,ETH,Libya,LBY,663261
2018,M,Ethiopia,ETH,Latvia,LVA,454281
2018,M,Ethiopia,ETH,Lesotho,LSO,324016
2018,M,Ethiopia,ETH,Lebanon,LBN,1649345
2018,M,Ethiopia,ETH,Madagascar,MDG,44639
2018,M,Ethiopia,ETH,Malawi,MWI,11069
2018,M,Ethiopia,ETH,Mauritania,MRT,2386990
2018,M,Ethiopia,ETH,Malta,MLT,1585546
2018,M,Ethiopia,ETH,Mali,MLI,1826370
2018,M,Ethiopia,ETH,Mauritius,MUS,121748
2018,M,Ethiopia,ETH,Rep. of Moldova,MDA,1572280
2018,M,Ethiopia,ETH,Mozambique,MOZ,14871
2018,M,Ethiopia,ETH,Morocco,MAR,213479662
2018,M,Ethiopia,ETH,Oman,OMN,30306386
2018,M,Ethiopia,ETH,Namibia,NAM,2046499
2018,M,Ethiopia,ETH,Nauru,NRU,7565
2018,M,Ethiopia,ETH,Nepal,NPL,770
2018,M,Ethiopia,ETH,Nicaragua,NIC,3055
2018,M,Ethiopia,ETH,Niger,NER,11314
2018,M,Ethiopia,ETH,Curaçao,CUW,83885
2018,M,Ethiopia,ETH,New Zealand,NZL,4749718
2018,M,Ethiopia,ETH,Nigeria,NGA,4975999
2018,M,Ethiopia,ETH,Norway,NOR,3951038
2018,M,Ethiopia,ETH,Peru,PER,2814436
2018,M,Ethiopia,ETH,Pitcairn,PCN,374
2018,M,Ethiopia,ETH,Timor-Leste,TLS,20377
2018,M,Ethiopia,ETH,Qatar,QAT,9515364
2018,M,Ethiopia,ETH,Rwanda,RWA,13197
2018,M,Ethiopia,ETH,Sao Tome and Principe,STP,213
2018,M,Ethiopia,ETH,Russian Federation,RUS,145279215
2018,M,Ethiopia,ETH,Senegal,SEN,139896
2018,M,Ethiopia,ETH,Serbia,SRB,2312930
2018,M,Ethiopia,ETH,Seychelles,SYC,608
2018,M,Ethiopia,ETH,Sierra Leone,SLE,277
2018,M,Ethiopia,ETH,Singapore,SGP,20723694
2018,M,Ethiopia,ETH,Slovakia,SVK,4903230
2018,M,Ethiopia,ETH,Slovenia,SVN,3862635
2018,M,Ethiopia,ETH,Somalia,SOM,475020
2018,M,Ethiopia,ETH,Zimbabwe,ZWE,92775
2018,M,Ethiopia,ETH,Western Sahara,ESH,5582
2018,M,Ethiopia,ETH,Suriname,SUR,17
2018,M,Ethiopia,ETH,Tajikistan,TJK,9034
2018,M,Ethiopia,ETH,Syria,SYR,69103
2018,M,Ethiopia,ETH,Togo,TGO,48
2018,M,Ethiopia,ETH,Tokelau,TKL,87568
2018,M,Ethiopia,ETH,Trinidad and Tobago,TTO,90
2018,M,Ethiopia,ETH,Tunisia,TUN,3001249
2018,M,Ethiopia,ETH,Turkmenistan,TKM,1252874
2018,M,Ethiopia,ETH,Turks and Caicos Isds,TCA,4317
2018,M,Ethiopia,ETH,Ukraine,UKR,170942817
2018,M,Ethiopia,ETH,North Macedonia,MKD,684
2018,M,Ethiopia,ETH,United Rep. of Tanzania,TZA,3556442
2018,M,Ethiopia,ETH,Burkina Faso,BFA,20319
2018,M,Ethiopia,ETH,Uruguay,URY,31947
2018,M,Ethiopia,ETH,Uzbekistan,UZB,3517392
2018,M,Ethiopia,ETH,Zambia,ZMB,302803
2016,M,Netherlands,NLD,South Sudan,SSD,41524
2016,M,Netherlands,NLD,Saint Lucia,LCA,458359
2016,M,Netherlands,NLD,Djibouti,DJI,3107071
2016,M,Netherlands,NLD,Samoa,WSM,55652
2016,M,Netherlands,NLD,Special Categories,XX ,2031
2016,M,Netherlands,NLD,State of Palestine,PSE,3874935
2016,M,Netherlands,NLD,Cocos Isds,CCK,154
2016,M,Netherlands,NLD,Norfolk Isds,NFK,27338
2016,M,Netherlands,NLD,Eswatini,SWZ,10495312
2016,M,Netherlands,NLD,Palau,PLW,8887
2016,M,Netherlands,NLD,Burkina Faso,BFA,12727599
2016,M,Netherlands,NLD,Falkland Isds (Malvinas),FLK,11502
2016,M,Netherlands,NLD,Cuba,CUB,68951263
2016,M,Netherlands,NLD,Vanuatu,VUT,599391
2016,M,Netherlands,NLD,Dem. People's Rep. of Korea,PRK,155471
2016,M,Netherlands,NLD,Solomon Isds,SLB,8189560
2016,M,Netherlands,NLD,Belize,BLZ,9678845
2016,M,Netherlands,NLD,Lesotho,LSO,571374
2016,M,Netherlands,NLD,Holy See (Vatican City State),VAT,137
2016,M,Netherlands,NLD,San Marino,SMR,3141681
2016,M,Netherlands,NLD,Tokelau,TKL,1066
2016,M,Netherlands,NLD,Brunei Darussalam,BRN,983050
2016,M,Netherlands,NLD,Afghanistan,AFG,771581
2016,M,Netherlands,NLD,Niger,NER,24389
2016,M,Netherlands,NLD,Montserrat,MSR,51
2016,M,Netherlands,NLD,Central African Rep.,CAF,22986
2016,M,Netherlands,NLD,Saint Pierre and Miquelon,SPM,151250
2016,M,Netherlands,NLD,"China, Macao SAR",MAC,4081909
2016,M,Netherlands,NLD,Turks and Caicos Isds,TCA,159
2016,M,Netherlands,NLD,Suriname,SUR,36054008
2016,M,Netherlands,NLD,Guinea,GIN,13145327
2016,M,Netherlands,NLD,Turkmenistan,TKM,863642
2016,M,Netherlands,NLD,Nauru,NRU,16723
2016,M,Netherlands,NLD,Saint Kitts and Nevis,KNA,2851
2016,M,Netherlands,NLD,Comoros,COM,1922356
2016,M,Netherlands,NLD,FS Micronesia,FSM,25752
2016,M,Netherlands,NLD,Paraguay,PRY,43949722
2016,M,Netherlands,NLD,Fr. South Antarctic Terr.,ATF,2226
2016,M,Netherlands,NLD,Sao Tome and Principe,STP,1730354
2016,M,Netherlands,NLD,Saint Helena,SHN,949
2016,M,Netherlands,NLD,American Samoa,ASM,355849
2016,M,Netherlands,NLD,Eritrea,ERI,5774
2016,M,Netherlands,NLD,Faeroe Isds,FRO,25261861
2016,M,Netherlands,NLD,Dominica,DMA,2855284
2016,M,Netherlands,NLD,Pitcairn,PCN,117
2016,M,Netherlands,NLD,Cook Isds,COK,204
2016,M,Netherlands,NLD,Antarctica,ATA,12458
2016,M,Netherlands,NLD,Haiti,HTI,4667808
2016,M,Netherlands,NLD,Cayman Isds,CYM,693456159
2016,M,Netherlands,NLD,Yemen,YEM,3888069
2016,M,Netherlands,NLD,Timor-Leste,TLS,4559
2016,M,Netherlands,NLD,Tonga,TON,40037
2016,M,Netherlands,NLD,Somalia,SOM,41379
2016,M,Netherlands,NLD,"Other Africa, nes",F19,25347
2016,M,Netherlands,NLD,Mali,MLI,7955360
2016,M,Netherlands,NLD,Sierra Leone,SLE,32952796
2016,M,Netherlands,NLD,United States Minor Outlying Islands,UMI,333195
2016,M,Netherlands,NLD,Guam,GUM,4990
2016,M,Netherlands,NLD,Saint Vincent and the Grenadines,VCT,92003
2016,M,Netherlands,NLD,Wallis and Futuna Isds,WLF,54
2016,M,Netherlands,NLD,Guinea-Bissau,GNB,162285
2016,M,Netherlands,NLD,Chad,TCD,15088666
2016,M,Netherlands,NLD,South Georgia and the South Sandwich Islands,SGS,68721
2016,M,Netherlands,NLD,Cabo Verde,CPV,221622
2016,M,Netherlands,NLD,Bouvet Island,BVT,11751
2016,M,Netherlands,NLD,Denmark,DNK,3655480489
2016,M,Netherlands,NLD,Burundi,BDI,39138
2016,M,Netherlands,NLD,Nepal,NPL,4399891
2016,M,Netherlands,NLD,Japan,JPN,7715169515
2016,M,Netherlands,NLD,Thailand,THA,2792975211
2016,M,Netherlands,NLD,Oman,OMN,82042673
2016,M,Netherlands,NLD,Russian Federation,RUS,15141966250
2016,M,Netherlands,NLD,Bosnia Herzegovina,BIH,86344593
2016,M,Netherlands,NLD,Libya,LBY,314965644
2016,M,Netherlands,NLD,Dem. Rep. of the Congo,COD,14116493
2016,M,Netherlands,NLD,Bulgaria,BGR,682886153
2016,M,Netherlands,NLD,Guyana,GUY,34943891
2016,M,Netherlands,NLD,Switzerland,CHE,2800222545
2016,M,Netherlands,NLD,Malta,MLT,87541473
2016,M,Netherlands,NLD,Kenya,KEN,471947612
2016,M,Netherlands,NLD,Myanmar,MMR,75682036
2016,M,Netherlands,NLD,Morocco,MAR,395233137
2016,M,Netherlands,NLD,Namibia,NAM,97334921
2016,M,Netherlands,NLD,Finland,FIN,4027096395
2016,M,Netherlands,NLD,Germany,DEU,73922456438
2016,M,Netherlands,NLD,Rep. of Moldova,MDA,19345296
2016,M,Netherlands,NLD,Saint Maarten,SXM,577609
2016,M,Netherlands,NLD,"Areas, nes",_X ,2162826878
2016,M,Netherlands,NLD,United Rep. of Tanzania,TZA,55860689
2016,M,Netherlands,NLD,El Salvador,SLV,35240893
2016,M,Netherlands,NLD,United Kingdom,GBR,23331701377
2016,M,Netherlands,NLD,Rep. of Korea,KOR,3291342810
2016,M,Netherlands,NLD,Montenegro,MNE,2412799
2016,M,Netherlands,NLD,Nicaragua,NIC,21231160
2016,M,Netherlands,NLD,Hungary,HUN,2292125240
2016,M,Netherlands,NLD,Zimbabwe,ZWE,50853824
2016,M,Netherlands,NLD,Ireland,IRL,6056750134
2016,M,Netherlands,NLD,Mauritius,MUS,58406823
2016,M,Netherlands,NLD,Ecuador,ECU,362915297
2016,M,Netherlands,NLD,Trinidad and Tobago,TTO,141407470
2016,M,Netherlands,NLD,Gabon,GAB,146506773
2016,M,Netherlands,NLD,Albania,ALB,6927165
2016,M,Netherlands,NLD,Algeria,DZA,954267512
2016,M,Netherlands,NLD,Tunisia,TUN,180722935
2016,M,Netherlands,NLD,Bermuda,BMU,292650
2016,M,Netherlands,NLD,Jordan,JOR,50286636
2016,M,Netherlands,NLD,Zambia,ZMB,20542515
2016,M,Netherlands,NLD,Maldives,MDV,1798266
2016,M,Netherlands,NLD,Bahrain,BHR,75543016
2016,M,Netherlands,NLD,Grenada,GRD,2227138
2016,M,Netherlands,NLD,Uruguay,URY,566158202
2016,M,Netherlands,NLD,New Zealand,NZL,416741718
2016,M,Netherlands,NLD,Togo,TGO,38508452
2016,M,Netherlands,NLD,Dominican Rep.,DOM,212251708
2016,M,Netherlands,NLD,South Africa,ZAF,1312892371
2016,M,Netherlands,NLD,Gibraltar,GIB,49334102
2016,M,Netherlands,NLD,Rwanda,RWA,525088
2016,M,Netherlands,NLD,Philippines,PHL,1301839044
2016,M,Netherlands,NLD,Congo,COG,25448607
2016,M,Netherlands,NLD,Iceland,ISL,796572068
2016,M,Netherlands,NLD,Mozambique,MOZ,124475368
2016,M,Netherlands,NLD,Syria,SYR,6051163
2016,M,Netherlands,NLD,Canada,CAN,1586022052
2016,M,Netherlands,NLD,Cyprus,CYP,85962965
2016,M,Netherlands,NLD,Peru,PER,764767242
2016,M,Netherlands,NLD,Antigua and Barbuda,ATG,264860
2016,M,Netherlands,NLD,United Arab Emirates,ARE,1089145298
2016,M,Netherlands,NLD,Costa Rica,CRI,575685938
2016,M,Netherlands,NLD,Belarus,BLR,170662060
2016,M,Netherlands,NLD,Slovakia,SVK,1511193705
2016,M,Netherlands,NLD,Botswana,BWA,1713279
2016,M,Netherlands,NLD,India,IND,3155588353
2016,M,Netherlands,NLD,Panama,PAN,202007042
2016,M,Netherlands,NLD,Bahamas,BHS,11670002
2016,M,Netherlands,NLD,Liberia,LBR,84846547
2016,M,Netherlands,NLD,Colombia,COL,957793350
2016,M,Netherlands,NLD,Slovenia,SVN,454522844
2016,M,Netherlands,NLD,Belgium,BEL,41363797225
2016,M,Netherlands,NLD,Australia,AUS,1102051323
2016,M,Netherlands,NLD,North Macedonia,MKD,63806713
2016,M,Netherlands,NLD,"Other Asia, nes",S19,3005973283
2016,M,Netherlands,NLD,Egypt,EGY,312869272
2016,M,Netherlands,NLD,Bangladesh,BGD,1094738287
2016,M,Netherlands,NLD,Cambodia,KHM,247532005
2016,M,Netherlands,NLD,Qatar,QAT,463469198
2016,M,Netherlands,NLD,Spain,ESP,7638749439
2016,M,Netherlands,NLD,Seychelles,SYC,16499711
2016,M,Netherlands,NLD,Greenland,GRL,769431
2016,M,Netherlands,NLD,Iran,IRN,278344353
2016,M,Netherlands,NLD,Luxembourg,LUX,1038874306
2016,M,Netherlands,NLD,Portugal,PRT,1960747993
2016,M,Netherlands,NLD,Serbia,SRB,167013274
2016,M,Netherlands,NLD,Kazakhstan,KAZ,229801875
2016,M,Netherlands,NLD,Chile,CHL,948550899
2016,M,Netherlands,NLD,Uganda,UGA,92635165
2016,M,Netherlands,NLD,Papua New Guinea,PNG,194900844
2016,M,Netherlands,NLD,Curaçao,CUW,10800357
2016,M,Netherlands,NLD,Czechia,CZE,5518905575
2016,M,Netherlands,NLD,Equatorial Guinea,GNQ,181961256
2016,M,Netherlands,NLD,Aruba,ABW,14934962
